Photographer Name,Photographer Location,Price
Praveen PX Photography,"Mehdipatnam, Hyderabad","47,000"
Petal Photography,"Mehdipatnam, Hyderabad","25,000"
Tabridals photography & films,"Mehdipatnam, Hyderabad","35,000"
