Photographer Name,Photographer Location,Price
Saycheez Photography,"Whitefield, Bangalore","40,000"
Studio Banglore Shades,"Whitefield, Bangalore","70,000"
Jocular Moments,"Whitefield, Bangalore","21,000"
CandidTime,"Whitefield, Bangalore","30,000"
Dart Stories,"Whitefield, Bangalore","45,000"
KPZ Photography,"Whitefield, Bangalore","33,000"
Colors Of Thoughts,"Whitefield, Bangalore","25,000"
,"Whitefield, Bangalore","55,000"
