Photographer Name,Photographer Location,Price
The Seven Vows Films,"Preet Vihar, Delhi","55,000"
Divine Mantra Pictures & Productions,"Preet Vihar, Delhi","2,00,000"
Planmypicture,"Preet Vihar, Delhi","60,000"
Manoj Photowala,"Preet Vihar, Delhi","20,000"
