Photographer Name,Photographer Location,Price
Omkar Kale Photography,"Dadar East, Mumbai","40,000"
Chandan Jadhav Photography,"Dadar East, Mumbai","30,000"
Wedding Picz,"Dadar East, Mumbai","17,000"
The Modern Reel,"Dadar East, Mumbai","22,000"
