Photographer Name,Photographer Location,Price
Greyscale Photography IN,"Ashok Vihar, Delhi","22,000"
Gauri Studio,"Ashok Vihar, Delhi","80,000"
Rajat Kapoor Photography,"Ashok Vihar, Delhi","23,000"
