Photographer Name,Photographer Location,Price
Gyanesh Freelance Photographer,"Domlur, Bangalore","40,000"
Myriad Hues,"Domlur, Bangalore","5,000"
Picture Quotients,"Domlur, Bangalore","1,30,000"
,"Domlur, Bangalore","37,000"
