Photographer Name,Photographer Location,Price
Arrow Multimedia,"Parel, Mumbai","45,000"
Tinted Tales,"Parel, Mumbai","85,000"
Band Baaja Capture,"Parel, Mumbai","45,000"
Chinmay Joshi Photography,"Parel, Mumbai","5,000"
Amit Bhurke Photography,"Parel, Mumbai","70,000"
