Photographer Name,Photographer Location,Price
Happening Pixels,"Naagarabhaavi, Bangalore","40,000"
Amazing Photography,"Naagarabhaavi, Bangalore","1,10,000"
Dream Shots Photography,"Naagarabhaavi, Bangalore","30,000"
Inspire Photography,"Naagarabhaavi, Bangalore","30,000"
Colour Click Studios,"Naagarabhaavi, Bangalore","65,000"
Delight Photography,"Naagarabhaavi, Bangalore","7,000"
,"Naagarabhaavi, Bangalore","60,000"
