Photographer Name,Photographer Location,Price
Shutter Flirts,"Himayat Nagar, Hyderabad","50,000"
Anshu Photography,"Himayat Nagar, Hyderabad","41,000"
Glimpses Photography,"Himayat Nagar, Hyderabad","60,000"
