Photographer Name,Photographer Location,Price
Candid Captures,"Bheemunipatnam, Visakhapatnam","33,000"
We Photography,"Bheemunipatnam, Visakhapatnam","10,000"
Surya Photo Studio,"Bheemunipatnam, Visakhapatnam","22,000"
