Photographer Name,Photographer Location,Price
A One Wed Day Films,"Punjabi Bagh, Delhi","50,000"
Cult Clickers,"Punjabi Bagh, Delhi","35,000"
Wedding Arts Production,"Punjabi Bagh, Delhi","16,000"
