Photographer Name,Photographer Location,Price
Atlhea Wedding Portraits & Films,"Adyar, Chennai","1,00,000"
Shot Memories,"Adyar, Chennai","70,000"
Photobug Photography,"Adyar, Chennai","28,000"
Toy Cam photography,"Adyar, Chennai","30,000"
