Photographer Name,Photographer Location,Price
Panthatva Photography,"Ip Extension, Delhi","67,000"
Darpan Photography,"Ip Extension, Delhi","16,000"
Nailwal Digital Movies,"Ip Extension, Delhi","25,000"
