Photographer Name,Photographer Location,Price
AG Photography,"Hasthampatti, Salem","30,000"
Mugelon Studio,"Hasthampatti, Salem","40,000"
Chitram Studio,"Hasthampatti, Salem","24,000"
Skyhigh Studio,"Hasthampatti, Salem","35,000"
Sarathy Photography,"Hasthampatti, Salem","45,000"
