Photographer Name,Photographer Location,Price
new journey weddings,"Alaknanda, Delhi Ncr","25,000"
Vinay Dogra Photography,"Alaknanda, Delhi Ncr","27,000"
Kanchan Photography,"Alaknanda, Delhi Ncr","70,000"
