Photographer Name,Photographer Location,Price
Shoaib Khan Photography,"Wakad, Pune","15,000"
AJ Photography,"Wakad, Pune","7,000"
Milind Kasbe Photography,"Wakad, Pune","21,000"
Wanderlust Films,"Wakad, Pune","40,000"
