Photographer Name,Photographer Location,Price
Manas & Neetika | Based On A True Story,"Bellandur, Bangalore","40,000"
Fotoshaadi,"Bellandur, Bangalore","1,60,000"
,"Bellandur, Bangalore","1,00,000"
