Photographer Name,Photographer Location,Price
Madhan Photography,"Jaihindpuram, Madurai","22,000"
Film Factory Studios,"Jaihindpuram, Madurai","35,000"
Tamil Photography,"Jaihindpuram, Madurai","45,000"
