Photographer Name,Photographer Location,Price
The Wedding Artist,"Pallikaranai, Chennai","90,000"
39 Photography & Events,"Pallikaranai, Chennai","50,000"
YT Brothers Studio,"Pallikaranai, Chennai","45,000"
One Coin Photography,"Pallikaranai, Chennai","12,000"
