Photographer Name,Photographer Location,Price
Siddartha Photography,"Uppal, Hyderabad","10,000"
John's Photography,"Uppal, Hyderabad","30,000"
Top Clickz Photography,"Uppal, Hyderabad","30,000"
Sukhibhava Photography,"Uppal, Hyderabad","35,000"
Murali Photography,"Uppal, Hyderabad","30,000"
