Photographer Name,Photographer Location,Price
Click Madi Photography and Events,"Basaveshwara Nagar, Bangalore","40,000"
Decisive Moments,"Basaveshwara Nagar, Bangalore","45,000"
Veeresh Photography,"Basaveshwara Nagar, Bangalore","65,000"
Picture Perfect Photography,"Basaveshwara Nagar, Bangalore","45,000"
Dhanvitha Photo Studio,"Basaveshwara Nagar, Bangalore","37,000"
Kiran Photographer,"Basaveshwara Nagar, Bangalore","20,000"
,"Basaveshwara Nagar, Bangalore","18,000"
