Photographer Name,Photographer Location,Price
A Photographer,"Bahadurpura, Hyderabad","30,000"
PS Digitals,"Bahadurpura, Hyderabad","28,000"
Shams Creation Wedding Events,"Bahadurpura, Hyderabad","35,000"
