Photographer Name,Photographer Location,Price
Vshoot,"Jubilee Hills, Hyderabad","75,000"
Small Studios,"Jubilee Hills, Hyderabad","1,00,000"
Maaa Events,"Jubilee Hills, Hyderabad","56,000"
24 Snaps Photography,"Jubilee Hills, Hyderabad","50,000"
