Photographer Name,Photographer Location,Price
GoldenTrees Studio,"Meerpet, Hyderabad","25,000"
Dinesh Photography,"Meerpet, Hyderabad","33,000"
Giri Digitals Photography,"Meerpet, Hyderabad","27,000"
Aara Studio,"Meerpet, Hyderabad","29,000"
