Photographer Name,Photographer Location,Price
Ravi Jadhav Photography,"Bhusari Colony, Pune","40,000"
Dream Wedding Studio,"Bhusari Colony, Pune","35,000"
Greymark Photographics,"Bhusari Colony, Pune","33,000"
