Photographer Name,Photographer Location,Price
Happenstance,"Malleshwaram, Bangalore","40,000"
Nakul Dandekar Photography,"Malleshwaram, Bangalore","1,35,000"
Chinmay Photographix,"Malleshwaram, Bangalore","75,000"
,"Malleshwaram, Bangalore","18,000"
