Photographer Name,Photographer Location,Price
Madras64studios,"Adambakkam, Chennai","45,000"
Timeline studios,"Adambakkam, Chennai","75,000"
Reality Foto Clicks,"Adambakkam, Chennai","50,000"
Coldwave Weddings,"Adambakkam, Chennai","25,000"
Shots by Manikandan,"Adambakkam, Chennai","38,000"
United Showtime,"Adambakkam, Chennai","27,000"
Zcodia Studios,"Adambakkam, Chennai","1,45,000"
