Photographer Name,Photographer Location,Price
Sri Lakshmi Ganesh Studio,"Krishnalanka, Vijayawada","18,000"
Sri Ganesh Digitals,"Krishnalanka, Vijayawada","27,000"
Vamsi Digital Studio,"Krishnalanka, Vijayawada","30,000"
