Photographer Name,Photographer Location,Price
Momento Perfecto Wedding Photographer,"Mayur Vihar, Delhi","40,000"
Ranjit Photoart,"Mayur Vihar, Delhi","20,000"
Dev Studio,"Mayur Vihar, Delhi","20,000"
