Photographer Name,Photographer Location,Price
Sushanth Photographyy,"Nagasandra, Bangalore","40,000"
KPN Studio,"Nagasandra, Bangalore","33,000"
Eagle wings,"Nagasandra, Bangalore","45,000"
,"Nagasandra, Bangalore","10,000"
