Photographer Name,Photographer Location,Price
Wet Leaf Productions,"Geeta Colony, Delhi","40,000"
STUDIO HARI,"Geeta Colony, Delhi","1,00,000"
Black And White Production,"Geeta Colony, Delhi","30,000"
Ravindra Photo Sales,"Geeta Colony, Delhi","35,000"
Shubh Photography,"Geeta Colony, Delhi","50,000"
Xerox Pics Bazaar,"Geeta Colony, Delhi","70,000"
The Wedding Varmala Photography,"Geeta Colony, Delhi","27,000"
