Photographer Name,Photographer Location,Price
Veer Digital Photography,"Kalewadi, Pune","21,000"
Balaji Photo Studio,"Kalewadi, Pune","30,000"
Siddhivinayaka Studios,"Kalewadi, Pune","32,000"
