Photographer Name,Photographer Location,Price
Anjan Saha Photography,"Jadavpur, Kolkata","30,000"
Susanta Photography,"Jadavpur, Kolkata","25,000"
BUNNY'S PICTURESQUE,"Jadavpur, Kolkata","90,000"
Smart Pixel Photography,"Jadavpur, Kolkata","30,000"
