Photographer Name,Photographer Location,Price
Moonlightshots Studio,"Kamla Nagar, Delhi","50,000"
Sushil Photography & Cinematography,"Kamla Nagar, Delhi","30,000"
The Wedding Star,"Kamla Nagar, Delhi","20,000"
Akshay Mehta Photography,"Kamla Nagar, Delhi","1,00,000"
Weddingflash,"Kamla Nagar, Delhi","40,000"
Studio C2K,"Kamla Nagar, Delhi","30,000"
The Wedding Star Videography,"Kamla Nagar, Delhi",On Request
