Photographer Name,Photographer Location,Price
Fair Stories,"Malad, Mumbai","43,000"
Klick With Vijay,"Malad, Mumbai","37,000"
The Wedding Vows,"Malad, Mumbai","68,000"
Forevamor,"Malad, Mumbai","1,75,000"
MK Arts,"Malad, Mumbai","27,000"
M.K Arts,"Malad, Mumbai","30,000"
Ruhi Furia Photography,"Malad, Mumbai","12,000"
Sayyed Photography,"Malad, Mumbai","22,000"
Weddios,"Malad, Mumbai","95,000"
The Inc. Studio,"Malad, Mumbai","22,000"
Shinde Photography,"Malad, Mumbai","22,000"
