Photographer Name,Photographer Location,Price
Wedding Picture,"Mehrauli, Delhi Ncr","27,000"
Your Photographer Productions,"Mehrauli, Delhi Ncr","33,000"
Delhi Wedding Filmers,"Mehrauli, Delhi Ncr","40,000"
