Photographer Name,Photographer Location,Price
Lifeworks Studios,"Greater Kailash, Delhi Ncr","1,10,000"
momentsclick,"Greater Kailash, Delhi Ncr","1,60,000"
Pankaj Photography,"Greater Kailash, Delhi Ncr","27,000"
Wedding Pixel,"Greater Kailash, Delhi Ncr","33,000"
